"TOA5","ExampleSite","CR3000","8675","OS32","EddyFlux.CR3"
"TIMESTAMP","RECORD","Ux","Uy","Uz","T_SONIC","CO2_density","H2O_density"
"2024-07-15 12:25:53.750",31075,4.0207,-0.0860,0.0183,25.3681,744.3863,11.7806
"2024-07-15 12:25:53.800",31076,3.7286,-0.0101,-0.0277,24.8722,764.0622,11.1990
"2024-07-15 12:25:53.850",31077,3.5246,-0.1411,-0.0013,24.9433,751.2704,11.8465
"2024-07-15 12:25:53.900",31078,4.6471,0.2591,0.2178,25.6061,747.1168,11.2717
"2024-07-15 12:25:53.950",31079,4.3557,0.1480,0.0639,24.8826,753.2213,11.2705
"2024-07-15 12:25:54.000",31080,4.5073,0.2227,-0.0255,25.6082,743.8699,10.7838
"2024-07-15 12:25:54.050",31081,3.6661,0.2309,0.0821,25.5986,756.5379,12.1813
"2024-07-15 12:25:54.100",31082,4.3171,-0.0548,0.0887,25.3089,753.4280,11.1718
"2024-07-15 12:25:54.150",31083,3.9366,0.3436,-0.3221,24.8932,747.1098,12.1551
"2024-07-15 12:25:54.200",31084,3.9727,0.0804,-0.1126,25.1150,744.4456,11.9020
"2024-07-15 12:25:54.250",31085,3.6441,0.2058,-0.1803,24.8652,748.9874,12.5084
"2024-07-15 12:25:54.300",31086,4.2989,0.5769,0.0109,25.2792,744.9095,12.7844
"2024-07-15 12:25:54.350",31087,4.7863,0.2063,0.1306,24.8871,746.2156,11.9879
"2024-07-15 12:25:54.400",31088,4.4310,0.2808,0.0262,25.8653,751.8613,12.9889
"2024-07-15 12:25:54.450",31089,4.4089,0.3236,0.1170,24.7269,747.4507,11.9742
"2024-07-15 12:25:54.500",31090,5.0475,0.2493,-0.0677,25.4606,751.2919,11.9833
"2024-07-15 12:25:54.550",31091,3.6418,-0.0420,0.1150,24.7247,742.4699,12.5427
"2024-07-15 12:25:54.600",31092,3.6900,0.2198,-0.0712,25.8550,747.8997,12.6376
"2024-07-15 12:25:54.650",31093,4.7783,0.2399,-0.1182,24.0603,751.1937,12.8056
"2024-07-15 12:25:54.700",31094,3.6411,0.4341,-0.0606,25.4679,755.9702,11.9699
"2024-07-15 12:25:54.750",31095,4.3865,0.2097,-0.0975,24.0760,741.8920,11.4536
"2024-07-15 12:25:54.800",31096,4.8805,0.2494,0.0257,24.9760,745.1572,11.9916
"2024-07-15 12:25:54.850",31097,3.4437,0.3013,-0.2276,24.8565,753.8170,12.3107
"2024-07-15 12:25:54.900",31098,4.0613,0.2046,0.2055,25.0711,746.4638,12.1988
"2024-07-15 12:25:54.950",31099,3.9468,0.1578,0.0454,24.5381,743.8240,11.6783
"2024-07-15 12:25:55.000",31100,2.9821,0.5118,0.2672,25.0807,745.2689,12.3652
"2024-07-15 12:25:55.050",31101,4.2240,0.5410,-0.1913,24.4089,743.2694,11.8329
"2024-07-15 12:25:55.100",31102,3.4468,0.2738,0.3139,25.6966,742.4198,12.2243
"2024-07-15 12:25:55.150",31103,4.1272,0.3860,0.0065,24.8036,748.2591,10.9374
"2024-07-15 12:25:55.200",31104,3.8197,0.1665,0.1187,25.1255,747.6258,12.5221
"2024-07-15 12:25:55.250",31105,4.1006,-0.0585,-0.1024,24.6474,750.5389,11.5226
"2024-07-15 12:25:55.300",31106,4.4505,0.2652,-0.0530,24.9723,747.6506,12.0756
"2024-07-15 12:25:55.350",31107,3.8823,0.4293,-0.2241,24.7468,750.9917,10.9654
"2024-07-15 12:25:55.400",31108,4.4269,0.2727,0.1150,23.6766,755.1643,12.7788
"2024-07-15 12:25:55.450",31109,4.3093,0.4312,0.0253,25.1870,751.4291,13.4759
"2024-07-15 12:25:55.500",31110,4.0017,0.1229,-0.0753,25.7335,747.9410,12.3731
"2024-07-15 12:25:55.550",31111,3.7769,0.4677,0.1245,25.3035,759.0795,11.3693
"2024-07-15 12:25:55.600",31112,5.0278,0.5057,0.1722,25.0902,755.9560,12.1861
"2024-07-15 12:25:55.650",31113,4.2685,0.7239,-0.0768,24.5977,750.3310,11.5149
"2024-07-15 12:25:55.700",31114,3.6320,0.2297,0.0465,25.9083,746.4262,12.2273
"2024-07-15 12:25:55.750",31115,3.1993,0.3600,0.0721,24.5189,751.8578,11.7009
"2024-07-15 12:25:55.800",31116,2.5170,-0.1538,-0.2865,25.1832,747.7599,12.0683
"2024-07-15 12:25:55.850",31117,4.1257,0.1789,-0.0286,25.4687,743.8094,12.0649
"2024-07-15 12:25:55.900",31118,4.2502,0.2992,-0.1636,24.4923,742.9625,11.4725
"2024-07-15 12:25:55.950",31119,4.2220,0.3042,-0.0576,24.8352,743.8754,12.5777
"2024-07-15 12:25:56.000",31120,2.4726,0.4519,0.2066,24.7608,752.4720,12.3953
"2024-07-15 12:25:56.050",31121,3.9733,0.1671,0.1036,24.5416,748.5275,12.4637
"2024-07-15 12:25:56.100",31122,4.2495,0.1943,0.0988,24.6907,749.8359,12.7923
"2024-07-15 12:25:56.150",31123,5.2464,0.1480,0.1681,24.5890,750.0425,11.8536
"2024-07-15 12:25:56.200",31124,3.7131,0.4075,-0.0141,25.2565,760.2482,11.7334
"2024-07-15 12:25:56.250",31125,4.3920,0.0865,-0.0164,25.6391,749.2095,12.0147
"2024-07-15 12:25:56.300",31126,4.1564,0.0599,-0.1087,25.5887,755.8416,12.6790
"2024-07-15 12:25:56.350",31127,3.6998,0.3012,0.2611,25.5711,746.0765,12.2017
"2024-07-15 12:25:56.400",31128,3.2977,0.3204,0.1527,25.2489,747.8958,11.7704
"2024-07-15 12:25:56.450",31129,4.6183,0.0658,0.1106,25.9756,752.6179,11.7243
"2024-07-15 12:25:56.500",31130,4.4254,-0.1939,0.0169,24.5654,749.0153,10.9460
"2024-07-15 12:25:56.550",31131,4.5535,-0.0661,0.0138,25.2153,753.7469,11.4832
"2024-07-15 12:25:56.600",31132,3.9217,0.1963,0.0007,25.0700,755.5678,11.6953
"2024-07-15 12:25:56.650",31133,3.6087,0.4607,0.2513,25.8866,749.5879,11.9589
"2024-07-15 12:25:56.700",31134,3.6543,0.0890,-0.0476,25.2271,748.4731,11.5594
"2024-07-15 12:25:56.750",31135,3.2671,0.5190,-0.0031,25.0756,739.0703,11.4046
"2024-07-15 12:25:56.800",31136,4.2829,-0.0980,-0.1173,24.9604,742.2219,12.3906
"2024-07-15 12:25:56.850",31137,3.9686,0.1080,0.0009,24.8064,756.7407,12.4316
"2024-07-15 12:25:56.900",31138,5.2841,0.1990,0.3328,24.5915,756.1742,12.0353
"2024-07-15 12:25:56.950",31139,4.0705,0.2314,0.1207,25.0487,739.8366,11.8836
"2024-07-15 12:25:57.000",31140,3.9654,0.2309,0.1375,24.9458,747.0487,12.5509
"2024-07-15 12:25:57.050",31141,4.2196,0.2117,-0.0311,24.8207,746.5735,11.4365
"2024-07-15 12:25:57.100",31142,4.3309,0.3170,-0.0744,24.5148,746.8919,12.2059
"2024-07-15 12:25:57.150",31143,4.5570,-0.0494,0.1031,25.7390,753.4981,11.6211
"2024-07-15 12:25:57.200",31144,3.4281,0.1628,0.2160,25.3746,748.9086,12.6151
"2024-07-15 12:25:57.250",31145,3.7848,0.1116,-0.0354,24.4124,746.3408,11.2342
"2024-07-15 12:25:57.300",31146,3.5639,0.8335,0.1217,24.8396,748.5330,11.5542
"2024-07-15 12:25:57.350",31147,4.6138,0.0565,0.0165,24.8840,750.7688,11.3541
"2024-07-15 12:25:57.400",31148,4.1682,-0.0334,0.0034,25.6841,753.3002,12.0752
"2024-07-15 12:25:57.450",31149,3.0668,0.5382,0.1693,24.8523,753.1513,12.7453
"2024-07-15 12:25:57.500",31150,4.2210,0.3072,0.0405,24.8851,746.6000,12.0713
"2024-07-15 12:25:57.550",31151,3.9064,0.5360,-0.0259,26.0559,744.8082,12.9604
"2024-07-15 12:25:57.600",31152,4.5163,-0.1639,-0.0916,24.6796,745.0725,12.4220
"2024-07-15 12:25:57.650",31153,4.0955,0.2654,-0.4111,24.5500,749.0932,13.3536
"2024-07-15 12:25:57.700",31154,3.9412,0.1774,0.0296,25.7915,754.5295,12.5198
"2024-07-15 12:25:57.750",31155,4.2796,0.0368,0.2547,23.8840,753.8976,11.1254
"2024-07-15 12:25:57.800",31156,4.8891,0.1485,-0.1347,25.3001,743.3122,12.0617
"2024-07-15 12:25:57.850",31157,4.1868,0.1817,0.0784,25.2688,751.1010,12.7776
"2024-07-15 12:25:57.900",31158,3.5133,0.1502,0.1110,24.4771,736.9222,12.1330
"2024-07-15 12:25:57.950",31159,4.6150,0.2874,-0.0215,24.7202,747.0149,12.6242
"2024-07-15 12:25:58.000",31160,5.1854,0.3434,-0.0667,25.2607,750.2852,11.9108
"2024-07-15 12:25:58.050",31161,3.7162,0.0067,-0.0612,24.3338,753.9710,12.5357
"2024-07-15 12:25:58.100",31162,3.8146,0.4071,0.1419,25.6945,750.9038,12.1129
"2024-07-15 12:25:58.150",31163,3.0398,0.3095,-0.1541,24.4644,755.7179,12.5129
"2024-07-15 12:25:58.200",31164,4.5631,0.4519,0.1005,24.0826,742.3593,12.3983
"2024-07-15 12:25:58.250",31165,3.8025,0.3055,0.0240,24.5809,743.6317,11.4872
"2024-07-15 12:25:58.300",31166,4.3450,-0.0293,-0.3200,25.3338,753.2614,12.1416
"2024-07-15 12:25:58.350",31167,3.2760,0.5931,-0.0987,25.0773,748.4930,11.9163
"2024-07-15 12:25:58.400",31168,4.3405,0.3125,-0.2384,25.0702,744.1650,10.9375
"2024-07-15 12:25:58.450",31169,2.7761,0.2690,-0.0043,25.3065,752.1710,12.1616
"2024-07-15 12:25:58.500",31170,3.5740,0.2969,-0.1767,24.7437,749.8930,12.5991
"2024-07-15 12:25:58.550",31171,4.3997,0.2978,0.2700,26.0263,751.2824,12.5247
"2024-07-15 12:25:58.600",31172,4.0578,0.2213,-0.0571,24.6966,754.7226,12.5879
"2024-07-15 12:25:58.650",31173,4.0388,0.1640,-0.0553,24.9475,747.1749,12.1637
"2024-07-15 12:25:58.700",31174,3.5513,0.2239,0.0608,25.4990,742.4111,12.0454
"2024-07-15 12:25:58.750",31175,3.0680,0.0678,0.1399,25.0825,745.9197,12.0474
"2024-07-15 12:25:58.800",31176,3.9443,0.3864,0.0665,25.0101,755.1970,11.4444
"2024-07-15 12:25:58.850",31177,3.7383,-0.2072,0.3854,24.4656,748.3344,11.0597
"2024-07-15 12:25:58.900",31178,4.3808,0.0255,0.0362,24.8320,751.5481,11.7062
"2024-07-15 12:25:58.950",31179,4.9787,0.1643,0.0973,24.7697,748.2203,11.7779
"2024-07-15 12:25:59.000",31180,4.5301,0.0962,-0.2470,25.3859,748.4054,11.6639
"2024-07-15 12:25:59.050",31181,3.0341,0.3574,0.1600,23.8530,748.0093,12.1703
"2024-07-15 12:25:59.100",31182,4.0044,0.1845,-0.0337,25.1587,755.5840,11.8124
"2024-07-15 12:25:59.150",31183,3.4137,0.1716,-0.0391,25.3918,754.2876,11.3073
"2024-07-15 12:25:59.200",31184,3.2756,0.0546,0.0960,25.6989,744.1089,11.7784
"2024-07-15 12:25:59.250",31185,3.2711,0.0883,0.1531,24.4596,746.6718,11.6603
"2024-07-15 12:25:59.300",31186,3.9034,-0.0481,0.0193,25.0666,745.9479,12.0891
"2024-07-15 12:25:59.350",31187,3.2735,-0.1285,0.1596,24.5200,754.5166,11.9761
"2024-07-15 12:25:59.400",31188,4.2666,0.5089,-0.2080,24.9859,747.6690,11.7949
"2024-07-15 12:25:59.450",31189,4.0262,-0.0039,-0.1344,24.8467,744.3650,11.9124
"2024-07-15 12:25:59.500",31190,4.4037,0.0368,0.0301,25.0280,747.9063,12.9861
"2024-07-15 12:25:59.550",31191,4.1912,0.0497,0.0389,25.1791,751.2384,12.3793
"2024-07-15 12:25:59.600",31192,4.1487,0.0173,0.0974,25.8475,756.7707,10.8534
"2024-07-15 12:25:59.650",31193,3.6840,0.2351,-0.1473,24.9312,758.4784,12.7766
"2024-07-15 12:25:59.700",31194,3.7679,-0.1078,-0.1064,25.2244,757.2050,12.7182
"2024-07-15 12:25:59.750",31195,4.1842,0.1601,-0.0193,26.2386,741.8256,12.3575
"2024-07-15 12:25:59.800",31196,3.6853,0.0114,0.1149,25.4475,752.0650,11.9449
"2024-07-15 12:25:59.850",31197,4.2816,0.0346,0.0700,24.5038,747.7244,11.7271
"2024-07-15 12:25:59.900",31198,3.7160,0.2230,0.0384,24.6906,742.5031,11.6863
"2024-07-15 12:25:59.950",31199,3.9928,0.2141,-0.0755,25.0483,756.1508,12.6574
"2024-07-15 12:26:00.000",31200,3.3515,0.1542,0.0197,24.3049,758.5174,12.1146
"2024-07-15 12:26:00.050",31201,3.7882,0.4676,0.1064,25.5473,747.1018,12.4856
"2024-07-15 12:26:00.100",31202,3.5443,0.2684,0.1290,25.4398,748.4286,11.1905
"2024-07-15 12:26:00.150",31203,3.7653,0.4828,-0.0931,25.1645,747.7194,12.2504
"2024-07-15 12:26:00.200",31204,4.1578,0.2577,-0.1905,24.3605,745.7232,11.8897
"2024-07-15 12:26:00.250",31205,3.9051,-0.0862,0.3360,24.2212,752.7746,12.5689
"2024-07-15 12:26:00.300",31206,3.7650,0.0079,-0.0986,25.9109,749.8769,11.8384
"2024-07-15 12:26:00.350",31207,3.8613,-0.0979,0.1956,24.7734,748.1812,11.8778
"2024-07-15 12:26:00.400",31208,3.6200,-0.0087,-0.2666,25.1316,748.0893,11.5215
"2024-07-15 12:26:00.450",31209,4.5016,0.4047,-0.3817,24.7973,745.6248,12.2174
"2024-07-15 12:26:00.500",31210,3.8635,0.4614,-0.2546,24.7366,740.7733,11.7047
"2024-07-15 12:26:00.550",31211,3.4240,0.3193,0.0534,24.7224,743.0199,12.3595
"2024-07-15 12:26:00.600",31212,4.0489,0.1205,0.2955,25.8654,751.2124,10.9188
"2024-07-15 12:26:00.650",31213,3.7830,-0.1255,0.2119,25.6952,749.4919,12.3782
"2024-07-15 12:26:00.700",31214,4.4474,0.2605,0.0956,26.1525,749.4266,11.4924
"2024-07-15 12:26:00.750",31215,3.9192,0.1465,0.0879,26.0273,751.2440,12.7446
"2024-07-15 12:26:00.800",31216,2.9989,0.3626,-0.0453,25.1969,756.4190,12.6337
"2024-07-15 12:26:00.850",31217,3.7595,0.4107,0.0408,24.8943,752.5561,11.3749
"2024-07-15 12:26:00.900",31218,2.5821,0.3561,-0.0899,25.8693,748.9454,11.1257
"2024-07-15 12:26:00.950",31219,3.8670,0.3815,-0.1187,25.2730,746.6946,12.3843
"2024-07-15 12:26:01.000",31220,3.0227,0.5532,-0.0141,24.6530,753.8190,12.0018
"2024-07-15 12:26:01.050",31221,3.8010,0.1261,-0.0936,25.3156,754.4566,12.1623
"2024-07-15 12:26:01.100",31222,3.8825,0.6245,-0.1086,25.1340,743.8157,11.7168
"2024-07-15 12:26:01.150",31223,2.9955,0.3948,-0.2803,24.1117,751.5228,12.7367
"2024-07-15 12:26:01.200",31224,4.5686,0.3510,-0.2036,25.3409,747.6261,10.9066
"2024-07-15 12:26:01.250",31225,3.8919,0.3347,-0.1122,25.4996,751.8170,11.5562
"2024-07-15 12:26:01.300",31226,3.7878,-0.0590,0.0449,25.4971,746.7690,12.3977
"2024-07-15 12:26:01.350",31227,4.2426,0.1459,-0.2752,23.6811,751.3184,12.4660
"2024-07-15 12:26:01.400",31228,4.1656,-0.0350,0.0333,24.9669,755.6817,11.5541
"2024-07-15 12:26:01.450",31229,2.9717,0.4882,0.1122,24.9503,747.8161,11.1212
"2024-07-15 12:26:01.500",31230,3.8473,0.5239,-0.0569,24.9986,754.1313,11.0773
"2024-07-15 12:26:01.550",31231,4.3129,0.2440,0.2072,24.7679,755.3534,11.3560
"2024-07-15 12:26:01.600",31232,3.7235,0.4150,0.0373,25.1500,750.7823,12.2787
"2024-07-15 12:26:01.650",31233,4.6799,0.3181,0.0677,24.4003,744.0751,11.8989
"2024-07-15 12:26:01.700",31234,3.6230,0.1164,0.0490,24.9327,749.8082,12.5444
"2024-07-15 12:26:01.750",31235,3.2754,0.3979,-0.0591,25.2883,756.7977,12.0601
"2024-07-15 12:26:01.800",31236,4.2121,0.3644,0.1439,26.1746,747.9846,12.0647
"2024-07-15 12:26:01.850",31237,4.5617,0.1199,-0.0200,25.1391,749.3931,11.4906
"2024-07-15 12:26:01.900",31238,4.1376,0.7377,0.0756,25.4723,748.0943,11.5581
"2024-07-15 12:26:01.950",31239,3.9563,-0.0275,0.1614,25.7840,769.4797,11.3596
"2024-07-15 12:26:02.000",31240,4.1164,0.4261,-0.2012,25.0020,740.7921,11.2713
"2024-07-15 12:26:02.050",31241,3.5732,0.1939,0.1926,25.7804,742.7665,12.0151
"2024-07-15 12:26:02.100",31242,3.6521,0.0695,0.2259,25.2931,758.0278,12.6397
"2024-07-15 12:26:02.150",31243,3.8480,0.1556,0.3750,25.5911,745.9552,12.5192
"2024-07-15 12:26:02.200",31244,3.9783,0.6006,-0.0587,24.9973,758.2930,11.7845
"2024-07-15 12:26:02.250",31245,3.1569,0.7402,0.3624,24.7895,752.7602,12.8803
"2024-07-15 12:26:02.300",31246,4.2493,-0.0836,-0.1644,25.6699,746.7847,12.1090
"2024-07-15 12:26:02.350",31247,3.9919,0.2293,0.3156,25.2184,750.6800,12.0487
"2024-07-15 12:26:02.400",31248,3.9694,0.3606,-0.3222,25.2006,748.4251,12.4403
"2024-07-15 12:26:02.450",31249,4.2054,0.1006,-0.0522,25.0741,747.1986,12.2382
"2024-07-15 12:26:02.500",31250,4.1416,0.3082,-0.1597,25.4109,743.1284,12.6250
"2024-07-15 12:26:02.550",31251,3.7984,0.3613,-0.0291,25.2685,753.2642,11.9117
"2024-07-15 12:26:02.600",31252,5.2917,0.0813,-0.0431,25.3855,745.9575,11.7652
"2024-07-15 12:26:02.650",31253,4.2376,0.5530,-0.1120,25.1090,756.0136,11.8819
"2024-07-15 12:26:02.700",31254,3.2003,0.1923,0.0634,25.1196,745.4732,13.2205
"2024-07-15 12:26:02.750",31255,4.1427,0.1729,-0.0150,24.8665,750.5590,11.2194
"2024-07-15 12:26:02.800",31256,3.9743,0.1946,-0.1327,25.2982,757.0076,12.2418
"2024-07-15 12:26:02.850",31257,3.2940,0.0805,0.1024,25.0437,745.2967,11.7277
"2024-07-15 12:26:02.900",31258,4.2823,0.3755,-0.0792,24.6221,753.8167,12.4454
"2024-07-15 12:26:02.950",31259,3.4760,-0.3569,-0.1037,25.0038,742.7555,12.0354
"2024-07-15 12:26:03.000",31260,4.3469,0.5789,-0.1192,24.6580,753.5227,12.0972
"2024-07-15 12:26:03.050",31261,3.9331,0.1666,-0.3516,24.0196,754.0977,11.7801
"2024-07-15 12:26:03.100",31262,3.3998,-0.1402,-0.1266,25.2156,753.2753,11.0330
"2024-07-15 12:26:03.150",31263,3.6126,0.3395,0.1195,24.8246,744.8335,12.0127
"2024-07-15 12:26:03.200",31264,3.4106,0.2055,0.1759,25.4981,744.2356,11.8493
"2024-07-15 12:26:03.250",31265,4.7524,0.3846,-0.2076,25.2366,747.9612,11.6235
"2024-07-15 12:26:03.300",31266,4.7457,0.5398,-0.2337,25.4478,761.3382,12.4270
"2024-07-15 12:26:03.350",31267,3.1333,0.2655,-0.0410,24.1834,749.7696,11.4748
"2024-07-15 12:26:03.400",31268,4.1296,0.2894,-0.1686,25.2385,746.5481,11.7795
"2024-07-15 12:26:03.450",31269,4.6470,-0.2154,0.0220,24.4098,745.9297,12.2198
"2024-07-15 12:26:03.500",31270,4.1084,0.0078,-0.2104,24.9160,757.4032,11.5934
"2024-07-15 12:26:03.550",31271,4.3265,0.1424,-0.0694,25.0351,747.9552,12.0904
"2024-07-15 12:26:03.600",31272,3.2502,-0.0351,0.0534,25.1607,746.7939,12.1739
"2024-07-15 12:26:03.650",31273,4.4675,-0.1452,0.0342,24.7324,747.3191,13.0105
"2024-07-15 12:26:03.700",31274,3.8815,0.3743,-0.0074,24.6798,744.9164,12.1821
"2024-07-15 12:26:03.750",31275,3.8775,0.5330,-0.0290,24.5152,753.6594,11.9487
"2024-07-15 12:26:03.800",31276,4.0203,0.2491,-0.2843,25.8833,754.4819,11.9786
"2024-07-15 12:26:03.850",31277,4.3763,0.0670,0.1138,25.0105,743.6226,11.6895
"2024-07-15 12:26:03.900",31278,3.7724,-0.0111,0.2298,25.6206,745.0245,11.5163
"2024-07-15 12:26:03.950",31279,3.7085,0.1286,-0.3370,24.8555,756.3952,12.0524
"2024-07-15 12:26:04.000",31280,3.2910,-0.1164,0.2629,25.4104,751.7666,12.8536
"2024-07-15 12:26:04.050",31281,4.0424,0.4710,0.2332,25.1902,753.4750,12.0103
"2024-07-15 12:26:04.100",31282,3.8608,0.1020,-0.0343,24.8537,749.0752,11.8772
"2024-07-15 12:26:04.150",31283,3.9335,0.4379,-0.2791,24.7171,754.2066,12.5791
"2024-07-15 12:26:04.200",31284,3.9041,0.0539,-0.3196,24.0589,749.8187,12.6294
"2024-07-15 12:26:04.250",31285,3.5132,0.2409,0.0140,25.0522,754.2448,12.2173
"2024-07-15 12:26:04.300",31286,5.3133,-0.1178,-0.0082,24.6068,753.5118,11.8923
"2024-07-15 12:26:04.350",31287,3.7226,0.2894,0.0917,25.1263,751.6587,11.3591
"2024-07-15 12:26:04.400",31288,3.8468,-0.2807,0.0236,24.5612,742.5651,11.8475
"2024-07-15 12:26:04.450",31289,3.4520,0.1593,0.0799,25.2336,753.1568,12.3583
"2024-07-15 12:26:04.500",31290,3.9727,0.2073,0.0687,25.3526,748.8870,12.6282
"2024-07-15 12:26:04.550",31291,4.2363,-0.0516,-0.2030,24.6610,748.0209,12.1322
"2024-07-15 12:26:04.600",31292,4.8533,-0.2514,-0.0700,25.8490,739.9790,12.5358
"2024-07-15 12:26:04.650",31293,4.1175,0.0576,0.2269,24.8832,753.7655,11.9176
"2024-07-15 12:26:04.700",31294,3.7883,-0.0196,-0.1282,25.3422,751.0714,11.9240
"2024-07-15 12:26:04.750",31295,3.7539,0.2022,0.0465,24.7303,751.6962,12.2708
"2024-07-15 12:26:04.800",31296,3.8521,0.1778,0.1128,24.5346,754.0813,12.5779
"2024-07-15 12:26:04.850",31297,3.3942,0.4948,0.0711,24.7650,750.1280,12.7412
"2024-07-15 12:26:04.900",31298,4.5806,0.0023,-0.1279,24.5180,762.1318,13.3105
"2024-07-15 12:26:04.950",31299,3.6747,0.4143,0.0704,25.3377,757.0385,12.0873
"2024-07-15 12:26:05.000",31300,3.2318,0.1536,0.1021,25.0114,754.2552,12.1242
"2024-07-15 12:26:05.050",31301,3.2978,0.2671,0.0528,25.0831,747.3986,11.3951
"2024-07-15 12:26:05.100",31302,4.6232,0.3943,-0.0236,24.3177,754.4793,11.6921
"2024-07-15 12:26:05.150",31303,3.3373,0.3830,-0.0614,25.7901,753.0468,11.4918
"2024-07-15 12:26:05.200",31304,3.7370,0.1641,0.2342,24.8039,756.8373,12.0204
"2024-07-15 12:26:05.250",31305,3.8701,-0.4274,-0.0202,24.5833,756.2907,13.3897
"2024-07-15 12:26:05.300",31306,4.5786,0.3815,0.0660,24.9791,753.1305,11.5099
"2024-07-15 12:26:05.350",31307,3.8804,0.1233,-0.1583,25.3268,753.2949,11.6754
"2024-07-15 12:26:05.400",31308,3.7523,0.3288,-0.0650,24.7539,752.3910,12.5115
"2024-07-15 12:26:05.450",31309,4.5430,0.1297,0.0285,24.7871,748.6156,12.7437
"2024-07-15 12:26:05.500",31310,4.0464,0.0782,-0.1257,25.0401,751.4796,11.6407
"2024-07-15 12:26:05.550",31311,3.7786,0.3150,-0.1311,24.4514,753.5878,11.5082
"2024-07-15 12:26:05.600",31312,3.5642,0.3210,0.2466,23.6799,755.1881,12.1413
"2024-07-15 12:26:05.650",31313,3.7111,-0.0847,-0.1015,24.9306,754.5665,11.4926
"2024-07-15 12:26:05.700",31314,3.8458,0.1801,0.1251,24.0582,750.3144,12.0792
"2024-07-15 12:26:05.750",31315,4.7209,0.2058,-0.1687,24.5786,744.1059,11.3262
"2024-07-15 12:26:05.800",31316,3.4744,-0.5408,0.0946,24.6792,753.1625,12.2767
"2024-07-15 12:26:05.850",31317,3.8424,0.0298,0.1353,24.2571,747.4214,11.7735
"2024-07-15 12:26:05.900",31318,3.8303,-0.0126,-0.0960,25.2114,754.7427,11.8426
"2024-07-15 12:26:05.950",31319,3.8911,0.3324,0.0487,25.6392,752.2366,12.1923
"2024-07-15 12:26:06.000",31320,4.1025,0.2267,0.1297,25.1254,754.3232,12.9176
"2024-07-15 12:26:06.050",31321,3.7576,0.1235,-0.0131,25.1840,757.0403,12.7237
"2024-07-15 12:26:06.100",31322,3.8937,0.1540,0.1611,24.0006,747.6112,11.7762
"2024-07-15 12:26:06.150",31323,3.0316,0.4931,-0.0906,25.5903,749.5425,12.0349
"2024-07-15 12:26:06.200",31324,3.6537,-0.0001,-0.0321,25.0391,754.0823,11.7252
"2024-07-15 12:26:06.250",31325,4.2777,0.0417,-0.1799,25.1004,758.6598,12.3487
"2024-07-15 12:26:06.300",31326,3.5657,0.1929,0.0706,24.6419,751.1038,11.1249
"2024-07-15 12:26:06.350",31327,2.7108,0.0452,0.0335,25.7231,740.4202,12.2737
"2024-07-15 12:26:06.400",31328,3.7957,0.1923,-0.0719,24.3523,745.1061,11.7152
"2024-07-15 12:26:06.450",31329,3.7530,0.3973,-0.0358,25.4072,756.7783,11.1614
"2024-07-15 12:26:06.500",31330,3.7143,0.0697,-0.0653,24.8015,748.0047,12.7452
"2024-07-15 12:26:06.550",31331,4.2525,0.2936,0.2776,23.8851,751.6656,11.5389
"2024-07-15 12:26:06.600",31332,3.7716,0.1762,-0.1666,24.4175,750.8816,12.3409
"2024-07-15 12:26:06.650",31333,3.3991,-0.1284,-0.2631,25.1813,748.4209,12.2115
"2024-07-15 12:26:06.700",31334,5.0553,-0.1114,0.1480,25.3609,752.4845,11.9654
"2024-07-15 12:26:06.750",31335,3.5588,0.0817,-0.2738,24.5979,748.1362,11.6491
"2024-07-15 12:26:06.800",31336,4.4250,0.2800,0.1335,25.1535,739.8105,11.9079
"2024-07-15 12:26:06.850",31337,3.7849,-0.2040,-0.0525,24.7170,757.8644,12.6965
"2024-07-15 12:26:06.900",31338,3.6115,-0.1941,0.0317,25.3042,747.5218,12.2218
"2024-07-15 12:26:06.950",31339,3.4254,0.4569,-0.1685,24.3720,745.1402,11.9256
"2024-07-15 12:26:07.000",31340,3.2394,0.1996,-0.0370,25.4077,749.9369,11.9775
"2024-07-15 12:26:07.050",31341,3.2849,0.5049,-0.2691,24.8835,753.0450,12.1431
"2024-07-15 12:26:07.100",31342,4.1190,0.3516,0.1791,25.2144,751.7426,12.0610
"2024-07-15 12:26:07.150",31343,3.3985,0.4255,-0.1843,25.2646,745.2182,12.0232
"2024-07-15 12:26:07.200",31344,3.7863,0.0128,-0.0323,24.6909,752.9681,12.1523
"2024-07-15 12:26:07.250",31345,4.4696,-0.1485,-0.1776,24.6159,753.5087,11.6173
"2024-07-15 12:26:07.300",31346,3.8835,-0.1290,0.0017,25.2854,760.9170,12.1692
"2024-07-15 12:26:07.350",31347,4.7153,0.0754,-0.1649,25.3396,751.5116,12.5754
"2024-07-15 12:26:07.400",31348,3.9808,0.3720,0.0921,25.0329,749.7825,12.1847
"2024-07-15 12:26:07.450",31349,3.1672,0.3975,0.1912,24.7371,753.3975,11.1334
"2024-07-15 12:26:07.500",31350,3.6987,-0.0283,-0.2557,24.6613,754.4631,12.2535
"2024-07-15 12:26:07.550",31351,4.1806,0.1946,-0.1382,25.2251,758.8705,11.6238
"2024-07-15 12:26:07.600",31352,4.8371,0.1022,-0.0188,24.8397,749.2664,12.2210
"2024-07-15 12:26:07.650",31353,3.2810,0.0947,0.1502,24.5297,755.7387,11.5602
"2024-07-15 12:26:07.700",31354,3.8006,0.1421,0.0673,25.4909,751.7936,12.1802
